date,state,pop,data,data_rolling_mean,total_cases,new_cases,percent_of_max
2020-04-11,Nevada,3056824,32,29.57142857,2720,114,7.933194154
2020-04-12,Nevada,3056824,31,32.57142857,2860,140,9.742519137
2020-04-13,Nevada,3056824,28,32.57142857,3036,176,12.24773834
2020-04-14,Nevada,3056824,27,32.42857143,3137,101,7.028531663
2020-04-15,Nevada,3056824,35,28.71428571,3212,75,5.219206681
2020-04-16,Nevada,3056824,17,27.71428571,3321,109,7.585247042
2020-04-17,Nevada,3056824,36,29.42857143,3524,203,14.12665275
2020-04-18,Nevada,3056824,25,28.42857143,3626,102,7.098121086
2020-04-19,Nevada,3056824,25,27.57142857,3710,84,5.845511482
2020-04-20,Nevada,3056824,27,27.42857143,3830,120,8.350730689
2020-04-21,Nevada,3056824,32,28.14285714,3937,107,7.446068198
2020-04-22,Nevada,3056824,18,25.71428571,4081,144,10.02087683
2020-04-23,Nevada,3056824,13,25.14285714,4208,127,8.837856646
2020-04-24,Nevada,3056824,18,22.57142857,4398,190,13.22199026
2020-04-25,Nevada,3056824,20,21.85714286,4539,141,9.812108559
2020-04-26,Nevada,3056824,15,20.42857143,4638,99,6.889352818
2020-04-27,Nevada,3056824,32,21.14285714,4708,70,4.871259569
2020-04-28,Nevada,3056824,18,19.14285714,4812,104,7.23729993
2020-04-29,Nevada,3056824,9,17.85714286,4934,122,8.489909534
2020-04-30,Nevada,3056824,16,18.28571429,5053,119,8.281141267
2020-05-01,Nevada,3056824,9,17,5249,196,13.63952679
2020-05-02,Nevada,3056824,25,17.71428571,5390,141,9.812108559
2020-05-03,Nevada,3056824,20,18.42857143,5473,83,5.77592206
2020-05-04,Nevada,3056824,23,17.14285714,5627,154,10.71677105
2020-05-05,Nevada,3056824,17,17,5665,38,2.644398051
2020-05-06,Nevada,3056824,18,18.28571429,5744,79,5.49756437
2020-05-07,Nevada,3056824,32,20.57142857,5858,114,7.933194154
2020-05-08,Nevada,3056824,18,21.85714286,5942,84,5.845511482
2020-05-09,Nevada,3056824,30,22.57142857,6046,104,7.23729993
2020-05-10,Nevada,3056824,21,22.71428571,6120,74,5.149617258
2020-05-11,Nevada,3056824,23,22.71428571,6152,32,2.226861517
2020-05-12,Nevada,3056824,22,23.42857143,6311,159,11.06471816
2020-05-13,Nevada,3056824,14,22.85714286,6482,171,11.89979123
2020-05-14,Nevada,3056824,31,22.71428571,6604,122,8.489909534
2020-05-15,Nevada,3056824,14,22.14285714,6733,129,8.977035491
2020-05-16,Nevada,3056824,30,22.14285714,6810,77,5.358385525
2020-05-17,Nevada,3056824,36,24.28571429,6935,125,8.698677801
2020-05-18,Nevada,3056824,23,24.28571429,7059,124,8.629088379
2020-05-19,Nevada,3056824,32,25.71428571,7169,110,7.654836465
2020-05-20,Nevada,3056824,31,28.14285714,7301,132,9.185803758
2020-05-21,Nevada,3056824,9,25,7404,103,7.167710508
2020-05-22,Nevada,3056824,0,23,7531,127,8.837856646
2020-05-23,Nevada,3056824,10,20.14285714,7769,238,16.56228253
2020-05-24,Nevada,3056824,27,18.85714286,7886,117,8.141962422
2020-05-25,Nevada,3056824,26,19.28571429,7959,73,5.080027836
2020-05-26,Nevada,3056824,23,18,8059,100,6.958942241
2020-05-27,Nevada,3056824,27,17.42857143,8150,91,6.332637439
2020-05-28,Nevada,3056824,18,18.71428571,8247,97,6.750173974
2020-05-29,Nevada,3056824,37,24,8375,128,8.907446068
2020-05-30,Nevada,3056824,10,24,8519,144,10.02087683
2020-05-31,Nevada,3056824,20,23,8628,109,7.585247042
2020-06-01,Nevada,3056824,23,22.57142857,8701,73,5.080027836
2020-06-02,Nevada,3056824,23,22.57142857,8858,157,10.92553932
2020-06-03,Nevada,3056824,18,21.28571429,8950,92,6.402226862
2020-06-04,Nevada,3056824,13,20.57142857,9118,168,11.69102296
2020-06-05,Nevada,3056824,18,17.85714286,9306,188,13.08281141
2020-06-06,Nevada,3056824,20,19.28571429,9494,188,13.08281141
2020-06-07,Nevada,3056824,0,16.42857143,9673,179,12.45650661
2020-06-08,Nevada,3056824,9,14.42857143,9815,142,9.881697982
2020-06-09,Nevada,3056824,18,13.71428571,10046,231,16.07515658
2020-06-10,Nevada,3056824,28,15.14285714,10216,170,11.83020181
2020-06-11,Nevada,3056824,28,17.28571429,10464,248,17.25817676
2020-06-12,Nevada,3056824,9,16,10704,240,16.70146138
2020-06-13,Nevada,3056824,20,16,10992,288,20.04175365
2020-06-14,Nevada,3056824,31,20.42857143,11199,207,14.40501044
2020-06-15,Nevada,3056824,9,20.42857143,11316,117,8.141962422
2020-06-16,Nevada,3056824,26,21.57142857,11673,357,24.8434238
2020-06-17,Nevada,3056824,36,22.71428571,11852,179,12.45650661
2020-06-18,Nevada,3056824,28,22.71428571,12164,312,21.71189979
2020-06-19,Nevada,3056824,10,22.85714286,12525,361,25.12178149
2020-06-20,Nevada,3056824,21,23,12977,452,31.45441893
2020-06-21,Nevada,3056824,16,20.85714286,13236,259,18.0236604
2020-06-22,Nevada,3056824,24,23,13575,339,23.5908142
2020-06-23,Nevada,3056824,19,22,14058,483,33.61169102
2020-06-24,Nevada,3056824,0,16.85714286,14460,402,27.97494781
2020-06-25,Nevada,3056824,24,16.28571429,14911,451,31.38482951
2020-06-26,Nevada,3056824,29,19,15359,448,31.17606124
2020-06-27,Nevada,3056824,26,19.71428571,16400,1041,72.44258873
2020-06-28,Nevada,3056824,25,21,17187,787,54.76687543
2020-06-29,Nevada,3056824,47,24.28571429,17971,784,54.55810717
2020-06-30,Nevada,3056824,65,30.85714286,18582,611,42.51913709
2020-07-01,Nevada,3056824,59,39.28571429,19151,569,39.59638135
2020-07-02,Nevada,3056824,39,41.42857143,19871,720,50.10438413
2020-07-03,Nevada,3056824,71,47.42857143,20878,1007,70.07654836
2020-07-04,Nevada,3056824,27,47.57142857,21671,793,55.18441197
2020-07-05,Nevada,3056824,34,48.85714286,22518,847,58.94224078
2020-07-06,Nevada,3056824,82,53.85714286,22930,412,28.67084203
2020-07-07,Nevada,3056824,44,50.85714286,23848,918,63.88308977
2020-07-08,Nevada,3056824,100,56.71428571,24378,530,36.88239388
2020-07-09,Nevada,3056824,69,61,25055,677,47.11203897
2020-07-10,Nevada,3056824,40,56.57142857,25961,906,63.0480167
2020-07-11,Nevada,3056824,54,60.42857143,26912,951,66.17954071
2020-07-12,Nevada,3056824,26,59.28571429,27745,833,57.96798887
2020-07-13,Nevada,3056824,58,55.85714286,28597,852,59.29018789
2020-07-14,Nevada,3056824,58,57.85714286,29669,1072,74.59986082
2020-07-15,Nevada,3056824,59,52,30587,918,63.88308977
2020-07-16,Nevada,3056824,60,50.71428571,32024,1437,100
2020-07-17,Nevada,3056824,35,50,33372,1348,93.80654141
2020-07-18,Nevada,3056824,38,47.71428571,34606,1234,85.87334725
2020-07-19,Nevada,3056824,38,49.42857143,35826,1220,84.89909534
2020-02-01,New Hampshire,1350575,0,,,,0
2020-02-02,New Hampshire,1350575,0,,,0,0
2020-02-03,New Hampshire,1350575,0,,,0,0
2020-02-04,New Hampshire,1350575,0,,,0,0
2020-02-05,New Hampshire,1350575,0,,,0,0
2020-02-06,New Hampshire,1350575,0,,,0,0
2020-02-07,New Hampshire,1350575,0,0,,0,0
2020-02-08,New Hampshire,1350575,0,0,,0,0
2020-02-09,New Hampshire,1350575,0,0,,0,0
2020-02-10,New Hampshire,1350575,0,0,,0,0
2020-02-11,New Hampshire,1350575,0,0,,0,0
2020-02-12,New Hampshire,1350575,0,0,,0,0
2020-02-13,New Hampshire,1350575,0,0,,0,0
2020-02-14,New Hampshire,1350575,0,0,,0,0
2020-02-15,New Hampshire,1350575,0,0,,0,0
2020-02-16,New Hampshire,1350575,0,0,,0,0
2020-02-17,New Hampshire,1350575,0,0,,0,0
2020-02-18,New Hampshire,1350575,0,0,,0,0
2020-02-19,New Hampshire,1350575,0,0,,0,0
2020-02-20,New Hampshire,1350575,0,0,,0,0
2020-02-21,New Hampshire,1350575,0,0,,0,0
2020-02-22,New Hampshire,1350575,0,0,,0,0
2020-02-23,New Hampshire,1350575,0,0,,0,0
2020-02-24,New Hampshire,1350575,0,0,,0,0
2020-02-25,New Hampshire,1350575,0,0,,0,0
2020-02-26,New Hampshire,1350575,0,0,,0,0
2020-02-27,New Hampshire,1350575,0,0,,0,0
2020-02-28,New Hampshire,1350575,0,0,,0,0
2020-02-29,New Hampshire,1350575,0,0,,0,0
2020-03-01,New Hampshire,1350575,0,0,,0,0
2020-03-02,New Hampshire,1350575,0,0,1,1,0.6097560976
2020-03-03,New Hampshire,1350575,0,0,2,1,0.6097560976
2020-03-04,New Hampshire,1350575,0,0,2,0,0
2020-03-05,New Hampshire,1350575,0,0,2,0,0
2020-03-06,New Hampshire,1350575,0,0,2,0,0
2020-03-07,New Hampshire,1350575,0,0,4,2,1.219512195
2020-03-08,New Hampshire,1350575,0,0,4,0,0
2020-03-09,New Hampshire,1350575,0,0,4,0,0
2020-03-10,New Hampshire,1350575,0,0,5,1,0.6097560976
2020-03-11,New Hampshire,1350575,0,0,5,0,0
2020-03-12,New Hampshire,1350575,26,3.714285714,6,1,0.6097560976
2020-03-13,New Hampshire,1350575,27,7.571428571,7,1,0.6097560976
2020-03-14,New Hampshire,1350575,31,12,7,0,0
2020-03-15,New Hampshire,1350575,0,12,13,6,3.658536585
2020-03-16,New Hampshire,1350575,78,23.14285714,17,4,2.43902439
2020-03-17,New Hampshire,1350575,0,23.14285714,26,9,5.487804878
2020-03-18,New Hampshire,1350575,38,28.57142857,39,13,7.926829268
2020-03-19,New Hampshire,1350575,49,31.85714286,44,5,3.048780488
2020-03-20,New Hampshire,1350575,36,33.14285714,55,11,6.707317073
2020-03-21,New Hampshire,1350575,0,28.71428571,65,10,6.097560976
2020-03-22,New Hampshire,1350575,28,32.71428571,78,13,7.926829268
2020-03-23,New Hampshire,1350575,0,21.57142857,101,23,14.02439024
2020-03-24,New Hampshire,1350575,0,21.57142857,108,7,4.268292683
2020-03-25,New Hampshire,1350575,24,19.57142857,137,29,17.68292683
2020-03-26,New Hampshire,1350575,23,15.85714286,158,21,12.80487805
2020-03-27,New Hampshire,1350575,23,14,187,29,17.68292683
2020-03-28,New Hampshire,1350575,82,25.71428571,214,27,16.46341463
2020-03-29,New Hampshire,1350575,25,25.28571429,258,44,26.82926829
2020-03-30,New Hampshire,1350575,45,31.71428571,314,56,34.14634146
2020-03-31,New Hampshire,1350575,0,31.71428571,367,53,32.31707317
2020-04-01,New Hampshire,1350575,23,31.57142857,415,48,29.26829268
2020-04-02,New Hampshire,1350575,23,31.57142857,479,64,39.02439024
2020-04-03,New Hampshire,1350575,23,31.57142857,540,61,37.19512195
2020-04-04,New Hampshire,1350575,27,23.71428571,621,81,49.3902439
2020-04-05,New Hampshire,1350575,0,20.14285714,669,48,29.26829268
2020-04-06,New Hampshire,1350575,46,20.28571429,715,46,28.04878049
2020-04-07,New Hampshire,1350575,0,20.28571429,747,32,19.51219512
2020-04-08,New Hampshire,1350575,58,25.28571429,788,41,25
2020-04-09,New Hampshire,1350575,23,25.28571429,819,31,18.90243902
2020-04-10,New Hampshire,1350575,0,22,885,66,40.24390244
2020-04-11,New Hampshire,1350575,0,18.14285714,929,44,26.82926829
2020-04-12,New Hampshire,1350575,0,18.14285714,985,56,34.14634146
2020-04-13,New Hampshire,1350575,44,17.85714286,1020,35,21.34146341
2020-04-14,New Hampshire,1350575,69,27.71428571,1091,71,43.29268293
2020-04-15,New Hampshire,1350575,46,26,1139,48,29.26829268
2020-04-16,New Hampshire,1350575,76,33.57142857,1211,72,43.90243902
2020-04-17,New Hampshire,1350575,34,38.42857143,1287,76,46.34146341
2020-04-18,New Hampshire,1350575,25,42,1342,55,33.53658537
2020-04-19,New Hampshire,1350575,0,42,1392,50,30.48780488
2020-04-20,New Hampshire,1350575,34,40.57142857,1447,55,33.53658537
2020-04-21,New Hampshire,1350575,33,35.42857143,1491,44,26.82926829
2020-04-22,New Hampshire,1350575,23,32.14285714,1588,97,59.14634146
2020-04-23,New Hampshire,1350575,0,21.28571429,1670,82,50
2020-04-24,New Hampshire,1350575,67,26,1720,50,30.48780488
2020-04-25,New Hampshire,1350575,56,30.42857143,1793,73,44.51219512
2020-04-26,New Hampshire,1350575,63,39.42857143,1864,71,43.29268293
2020-04-27,New Hampshire,1350575,22,37.71428571,1938,74,45.12195122
2020-04-28,New Hampshire,1350575,70,43,2010,72,43.90243902
2020-04-29,New Hampshire,1350575,60,48.28571429,2054,44,26.82926829
2020-04-30,New Hampshire,1350575,43,54.42857143,2146,92,56.09756098
2020-05-01,New Hampshire,1350575,23,48.14285714,2310,164,100
2020-05-02,New Hampshire,1350575,68,49.85714286,2429,119,72.56097561
2020-05-03,New Hampshire,1350575,100,55.14285714,2518,89,54.26829268
2020-05-04,New Hampshire,1350575,22,55.14285714,2588,70,42.68292683
2020-05-05,New Hampshire,1350575,21,48.14285714,2636,48,29.26829268
2020-05-06,New Hampshire,1350575,58,47.85714286,2741,105,64.02439024
2020-05-07,New Hampshire,1350575,23,45,2843,102,62.19512195
2020-05-08,New Hampshire,1350575,58,50,2947,104,63.41463415
2020-05-09,New Hampshire,1350575,50,47.42857143,3011,64,39.02439024
2020-05-10,New Hampshire,1350575,26,36.85714286,3071,60,36.58536585
2020-05-11,New Hampshire,1350575,44,40,3160,89,54.26829268
2020-05-12,New Hampshire,1350575,47,43.71428571,3239,79,48.17073171
2020-05-13,New Hampshire,1350575,82,47.14285714,3299,60,36.58536585
2020-05-14,New Hampshire,1350575,0,43.85714286,3382,83,50.6097561
2020-05-15,New Hampshire,1350575,35,40.57142857,3464,82,50
2020-05-16,New Hampshire,1350575,42,39.42857143,3556,92,56.09756098
2020-05-17,New Hampshire,1350575,55,43.57142857,3596,40,24.3902439
2020-05-18,New Hampshire,1350575,45,43.71428571,3652,56,34.14634146
2020-05-19,New Hampshire,1350575,70,47,3721,69,42.07317073
2020-05-20,New Hampshire,1350575,0,35.28571429,3868,147,89.63414634
2020-05-21,New Hampshire,1350575,37,40.57142857,3935,67,40.85365854
2020-05-22,New Hampshire,1350575,25,39.14285714,4014,79,48.17073171
2020-05-23,New Hampshire,1350575,28,37.14285714,4089,75,45.73170732
2020-05-24,New Hampshire,1350575,29,33.42857143,4149,60,36.58536585
2020-05-25,New Hampshire,1350575,53,34.57142857,4197,48,29.26829268
2020-05-26,New Hampshire,1350575,24,28,4231,34,20.73170732
2020-05-27,New Hampshire,1350575,47,34.71428571,4286,55,33.53658537
2020-05-28,New Hampshire,1350575,47,36.14285714,4389,103,62.80487805
2020-05-29,New Hampshire,1350575,47,39.28571429,4492,103,62.80487805
2020-05-30,New Hampshire,1350575,55,43.14285714,4545,53,32.31707317
2020-05-31,New Hampshire,1350575,27,42.85714286,4651,106,64.63414634
2020-06-01,New Hampshire,1350575,24,38.71428571,4685,34,20.73170732
2020-06-02,New Hampshire,1350575,48,42.14285714,4749,64,39.02439024
2020-06-03,New Hampshire,1350575,0,35.42857143,4795,46,28.04878049
2020-06-04,New Hampshire,1350575,23,32,4876,81,49.3902439
2020-06-05,New Hampshire,1350575,0,25.28571429,4953,77,46.95121951
2020-06-06,New Hampshire,1350575,53,25,5019,66,40.24390244
2020-06-07,New Hampshire,1350575,27,25,5043,24,14.63414634
2020-06-08,New Hampshire,1350575,46,28.14285714,5079,36,21.95121951
2020-06-09,New Hampshire,1350575,24,24.71428571,5132,53,32.31707317
2020-06-10,New Hampshire,1350575,50,31.85714286,5178,46,28.04878049
2020-06-11,New Hampshire,1350575,72,38.85714286,5209,31,18.90243902
2020-06-12,New Hampshire,1350575,52,46.28571429,5251,42,25.6097561
2020-06-13,New Hampshire,1350575,29,42.85714286,5299,48,29.26829268
2020-06-14,New Hampshire,1350575,58,47.28571429,5318,19,11.58536585
2020-06-15,New Hampshire,1350575,50,47.85714286,5345,27,16.46341463
2020-06-16,New Hampshire,1350575,74,55,5364,19,11.58536585
2020-06-17,New Hampshire,1350575,26,51.57142857,5436,72,43.90243902
2020-06-18,New Hampshire,1350575,76,52.14285714,5450,14,8.536585366
2020-06-19,New Hampshire,1350575,0,44.71428571,5486,36,21.95121951
2020-06-20,New Hampshire,1350575,29,44.71428571,5518,32,19.51219512
2020-06-21,New Hampshire,1350575,43,42.57142857,5544,26,15.85365854
2020-06-22,New Hampshire,1350575,25,39,5558,14,8.536585366
2020-06-23,New Hampshire,1350575,26,32.14285714,5571,13,7.926829268
2020-06-24,New Hampshire,1350575,24,31.85714286,5598,27,16.46341463
2020-06-25,New Hampshire,1350575,40,26.71428571,5638,40,24.3902439
2020-06-26,New Hampshire,1350575,41,32.57142857,5671,33,20.12195122
2020-06-27,New Hampshire,1350575,43,34.57142857,5717,46,28.04878049
2020-06-28,New Hampshire,1350575,0,28.42857143,5747,30,18.29268293
2020-06-29,New Hampshire,1350575,61,33.57142857,5760,13,7.926829268
2020-06-30,New Hampshire,1350575,25,33.42857143,5782,22,13.41463415
2020-07-01,New Hampshire,1350575,26,33.71428571,5802,20,12.19512195
2020-07-02,New Hampshire,1350575,53,35.57142857,5822,20,12.19512195
2020-07-03,New Hampshire,1350575,53,37.28571429,5857,35,21.34146341
2020-07-04,New Hampshire,1350575,31,35.57142857,5871,14,8.536585366
2020-07-05,New Hampshire,1350575,0,35.57142857,5897,26,15.85365854
2020-07-06,New Hampshire,1350575,88,39.42857143,5914,17,10.36585366
2020-07-07,New Hampshire,1350575,39,41.42857143,5932,18,10.97560976
2020-07-08,New Hampshire,1350575,38,43.14285714,5952,20,12.19512195
2020-07-09,New Hampshire,1350575,80,47,5973,21,12.80487805
2020-07-10,New Hampshire,1350575,55,47.28571429,5991,18,10.97560976
2020-07-11,New Hampshire,1350575,43,49,6024,33,20.12195122
2020-07-12,New Hampshire,1350575,44,55.28571429,6054,30,18.29268293
2020-07-13,New Hampshire,1350575,88,55.28571429,6068,14,8.536585366
2020-07-14,New Hampshire,1350575,87,62.14285714,6091,23,14.02439024
2020-07-15,New Hampshire,1350575,40,62.42857143,6113,22,13.41463415
2020-07-16,New Hampshire,1350575,81,62.57142857,6139,26,15.85365854
2020-07-17,New Hampshire,1350575,81,66.28571429,6165,26,15.85365854
2020-07-18,New Hampshire,1350575,0,60.14285714,6188,23,14.02439024
2020-07-19,New Hampshire,1350575,46,60.42857143,6203,15,9.146341463
2020-02-01,New Jersey,9032872,0,,,,0
2020-02-02,New Jersey,9032872,0,,,0,0
2020-02-03,New Jersey,9032872,0,,,0,0
2020-02-04,New Jersey,9032872,0,,,0,0
2020-02-05,New Jersey,9032872,0,,,0,0
2020-02-06,New Jersey,9032872,0,,,0,0
2020-02-07,New Jersey,9032872,0,0,,0,0
2020-02-08,New Jersey,9032872,0,0,,0,0
2020-02-09,New Jersey,9032872,0,0,,0,0
2020-02-10,New Jersey,9032872,0,0,,0,0
2020-02-11,New Jersey,9032872,0,0,,0,0
2020-02-12,New Jersey,9032872,0,0,,0,0
2020-02-13,New Jersey,9032872,0,0,,0,0
2020-02-14,New Jersey,9032872,0,0,,0,0
2020-02-15,New Jersey,9032872,0,0,,0,0
2020-02-16,New Jersey,9032872,0,0,,0,0
2020-02-17,New Jersey,9032872,0,0,,0,0
2020-02-18,New Jersey,9032872,0,0,,0,0
2020-02-19,New Jersey,9032872,6,0.8571428571,,0,0
2020-02-20,New Jersey,9032872,0,0.8571428571,,0,0
2020-02-21,New Jersey,9032872,0,0.8571428571,,0,0
2020-02-22,New Jersey,9032872,0,0.8571428571,,0,0
2020-02-23,New Jersey,9032872,0,0.8571428571,,0,0
2020-02-24,New Jersey,9032872,6,1.714285714,,0,0
2020-02-25,New Jersey,9032872,0,1.714285714,,0,0
2020-02-26,New Jersey,9032872,0,0.8571428571,,0,0
2020-02-27,New Jersey,9032872,0,0.8571428571,,0,0
2020-02-28,New Jersey,9032872,6,1.714285714,,0,0
2020-02-29,New Jersey,9032872,0,1.714285714,,0,0
2020-03-01,New Jersey,9032872,0,1.714285714,,0,0
2020-03-02,New Jersey,9032872,6,1.714285714,,0,0
2020-03-03,New Jersey,9032872,0,1.714285714,,0,0
2020-03-04,New Jersey,9032872,0,1.714285714,1,1,0.02322880372
2020-03-05,New Jersey,9032872,0,1.714285714,2,1,0.02322880372
2020-03-06,New Jersey,9032872,6,1.714285714,4,2,0.04645760743
2020-03-07,New Jersey,9032872,0,1.714285714,4,0,0
2020-03-08,New Jersey,9032872,0,1.714285714,6,2,0.04645760743
2020-03-09,New Jersey,9032872,0,0.8571428571,11,5,0.1161440186
2020-03-10,New Jersey,9032872,0,0.8571428571,15,4,0.09291521487
2020-03-11,New Jersey,9032872,6,1.714285714,23,8,0.1858304297
2020-03-12,New Jersey,9032872,9,3,29,6,0.1393728223
2020-03-13,New Jersey,9032872,15,4.285714286,50,21,0.487804878
2020-03-14,New Jersey,9032872,7,5.285714286,75,25,0.5807200929
2020-03-15,New Jersey,9032872,13,7.142857143,98,23,0.5342624855
2020-03-16,New Jersey,9032872,32,11.71428571,176,78,1.81184669
2020-03-17,New Jersey,9032872,22,14.85714286,268,92,2.137049942
2020-03-18,New Jersey,9032872,22,17.14285714,427,159,3.693379791
2020-03-19,New Jersey,9032872,11,17.42857143,735,308,7.154471545
2020-03-20,New Jersey,9032872,11,16.85714286,896,161,3.739837398
2020-03-21,New Jersey,9032872,25,19.42857143,1336,440,10.22067364
2020-03-22,New Jersey,9032872,9,18.85714286,1914,578,13.42624855
2020-03-23,New Jersey,9032872,10,15.71428571,2844,930,21.60278746
2020-03-24,New Jersey,9032872,22,15.71428571,3675,831,19.30313589
2020-03-25,New Jersey,9032872,11,14.14285714,4402,727,16.8873403
2020-03-26,New Jersey,9032872,16,14.85714286,6876,2474,57.46806039
2020-03-27,New Jersey,9032872,8,14.42857143,8825,1949,45.27293844
2020-03-28,New Jersey,9032872,24,14.28571429,11124,2299,53.40301974
2020-03-29,New Jersey,9032872,9,14.28571429,13386,2262,52.54355401
2020-03-30,New Jersey,9032872,25,16.42857143,16636,3250,75.49361208
2020-03-31,New Jersey,9032872,13,15.14285714,18696,2060,47.85133566
2020-04-01,New Jersey,9032872,31,18,22255,3559,82.67131243
2020-04-02,New Jersey,9032872,13,17.57142857,25590,3335,77.46806039
2020-04-03,New Jersey,9032872,16,18.71428571,29895,4305,100
2020-04-04,New Jersey,9032872,25,18.85714286,34124,4229,98.23461092
2020-04-05,New Jersey,9032872,19,20.28571429,37505,3381,78.53658537
2020-04-06,New Jersey,9032872,37,22,41090,3585,83.27526132
2020-04-07,New Jersey,9032872,37,25.42857143,44416,3326,77.25900116
2020-04-08,New Jersey,9032872,63,30,47437,3021,70.17421603
2020-04-09,New Jersey,9032872,59,36.57142857,51027,3590,83.39140534
2020-04-10,New Jersey,9032872,54,42,54588,3561,82.71777003
2020-04-11,New Jersey,9032872,59,46.85714286,58151,3563,82.76422764
2020-04-12,New Jersey,9032872,57,52.28571429,61850,3699,85.92334495
2020-04-13,New Jersey,9032872,40,52.71428571,64584,2734,63.50754936
2020-04-14,New Jersey,9032872,38,52.85714286,68824,4240,98.49012776
2020-04-15,New Jersey,9032872,47,50.57142857,71030,2206,51.242741
2020-04-16,New Jersey,9032872,55,50,75317,4287,99.58188153
2020-04-17,New Jersey,9032872,37,47.57142857,78467,3150,73.17073171
2020-04-18,New Jersey,9032872,59,47.57142857,81420,2953,68.59465738
